latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
37.21241,-121.90071,297.5,0.39,0.36,2020-06-20,0954,1,VIIRS,n,2.0NRT,286.2,0.4,N
34.62399,-117.10141,302.9,0.51,0.41,2020-06-20,0954,1,VIIRS,n,2.0NRT,290.9,1.2,N
37.18554,-121.67985,298.4,0.38,0.36,2020-06-20,0954,1,VIIRS,n,2.0NRT,286,0.3,N
35.48662,-119.49364,308.8,0.41,0.37,2020-06-20,0954,1,VIIRS,n,2.0NRT,290.9,0.5,N
35.57035,-115.48218,342.6,0.71,0.75,2020-06-20,1936,1,VIIRS,n,2.0NRT,309.3,7.7,D
35.55715,-115.47064,344.5,0.71,0.75,2020-06-20,1936,1,VIIRS,n,2.0NRT,311,6.5,D
39.00405,-122.50723,345.4,0.42,0.38,2020-06-20,2112,1,VIIRS,n,2.0NRT,315.6,9.4,D
37.11013,-120.22185,367,0.49,0.4,2020-06-20,2112,1,VIIRS,h,2.0NRT,317.6,16.8,D
35.35951,-118.9772,343.2,0.53,0.42,2020-06-20,2112,1,VIIRS,l,2.0NRT,317.2,12.1,D
34.60804,-117.33636,309.1,0.38,0.36,2020-06-21,0936,1,VIIRS,n,2.0NRT,294,1.3,N
37.45582,-121.93483,299.5,0.54,0.42,2020-06-21,0936,1,VIIRS,n,2.0NRT,287.4,0.3,N
36.27055,-119.99431,329.8,0.44,0.38,2020-06-21,0936,1,VIIRS,n,2.0NRT,291.1,4.2,N
38.08523,-120.29623,330.4,0.47,0.4,2020-06-21,0936,1,VIIRS,n,2.0NRT,291.2,4.4,N
36.79074,-120.36974,350.3,0.46,0.39,2020-06-21,0936,1,VIIRS,n,2.0NRT,287.5,5.5,N
36.78716,-120.37041,301.6,0.46,0.39,2020-06-21,0936,1,VIIRS,n,2.0NRT,285.4,5.5,N
38.08489,-120.29757,330.4,0.47,0.4,2020-06-21,0936,1,VIIRS,n,2.0NRT,291.3,4.5,N
34.3544,-116.8539,312.2,0.39,0.36,2020-06-21,0936,1,VIIRS,n,2.0NRT,293.4,1.1,N
35.12135,-118.36563,300.7,0.39,0.36,2020-06-21,0936,1,VIIRS,n,2.0NRT,290.3,0.6,N
38.00484,-121.9364,305.8,0.55,0.43,2020-06-21,0936,1,VIIRS,n,2.0NRT,290.9,0.9,N
37.8833,-121.18323,304.7,0.51,0.41,2020-06-21,0936,1,VIIRS,n,2.0NRT,289.1,1.1,N
37.18539,-121.67686,300.7,0.52,0.42,2020-06-21,0936,1,VIIRS,n,2.0NRT,286.9,0.7,N
34.33514,-118.51927,320.8,0.39,0.36,2020-06-21,0936,1,VIIRS,n,2.0NRT,286.9,1.5,N
36.37216,-118.82614,302.4,0.41,0.37,2020-06-21,0936,1,VIIRS,n,2.0NRT,290.6,0.4,N
38.07312,-122.13815,305.1,0.56,0.43,2020-06-21,0936,1,VIIRS,n,2.0NRT,293.5,1.6,N
36.35769,-114.9128,317.5,0.4,0.37,2020-06-21,0936,1,VIIRS,n,2.0NRT,296.4,2.1,N
37.39165,-120.49865,298.4,0.47,0.4,2020-06-21,0936,1,VIIRS,n,2.0NRT,287.7,0.3,N
37.82685,-122.27992,334.2,0.41,0.37,2020-06-21,2054,1,VIIRS,l,2.0NRT,308.1,5.1,D
39.56458,-119.52334,301.5,0.5,0.49,2020-06-22,0912,1,VIIRS,n,2.0NRT,291.1,0.6,N
38.01717,-122.11467,303,0.33,0.55,2020-06-22,0918,1,VIIRS,n,2.0NRT,292.2,1.3,N
34.1433,-117.42913,299.5,0.51,0.41,2020-06-22,0918,1,VIIRS,n,2.0NRT,289,0.2,N
34.29412,-118.80199,301.9,0.4,0.44,2020-06-22,0918,1,VIIRS,n,2.0NRT,287,0.4,N
38.02,-122.23823,300.5,0.34,0.56,2020-06-22,0918,1,VIIRS,n,2.0NRT,288.2,0.4,N
37.45615,-121.93334,301.7,0.32,0.55,2020-06-22,0918,1,VIIRS,n,2.0NRT,286.9,0.4,N
38.07275,-122.13959,309,0.33,0.56,2020-06-22,0918,1,VIIRS,n,2.0NRT,294.1,1.2,N
38.25173,-122.07545,343.6,0.33,0.55,2020-06-22,0918,1,VIIRS,n,2.0NRT,290.2,2.9,N
36.55999,-119.17362,344.6,0.44,0.46,2020-06-22,0918,1,VIIRS,n,2.0NRT,295.8,3.7,N
36.56425,-119.1729,335.1,0.44,0.46,2020-06-22,0918,1,VIIRS,n,2.0NRT,295,3.7,N
35.17176,-119.09597,309.1,0.42,0.45,2020-06-22,0918,1,VIIRS,n,2.0NRT,294.4,1.8,N
34.33368,-118.51938,313.3,0.39,0.44,2020-06-22,0918,1,VIIRS,n,2.0NRT,288.9,1.1,N
34.33768,-118.51867,299.2,0.39,0.44,2020-06-22,0918,1,VIIRS,n,2.0NRT,288.5,0.5,N
36.56055,-119.17973,308.1,0.44,0.46,2020-06-22,0918,1,VIIRS,n,2.0NRT,293.3,3.7,N
35.17221,-119.10065,320.3,0.42,0.45,2020-06-22,0918,1,VIIRS,n,2.0NRT,294.2,1.8,N
34.6242,-117.10011,305.3,0.5,0.41,2020-06-22,0918,1,VIIRS,n,2.0NRT,292.5,1,N
36.35691,-114.90886,325.7,0.43,0.38,2020-06-22,0918,1,VIIRS,n,2.0NRT,300.3,2.9,N
38.00525,-121.93505,306.4,0.33,0.55,2020-06-22,0918,1,VIIRS,n,2.0NRT,289.8,0.5,N
34.76365,-118.5642,309.6,0.39,0.44,2020-06-22,0918,1,VIIRS,n,2.0NRT,295.1,1.5,N
34.32077,-118.51314,302,0.39,0.44,2020-06-22,0918,1,VIIRS,n,2.0NRT,288.1,0.6,N
34.60921,-117.33667,312.6,0.51,0.41,2020-06-22,0918,1,VIIRS,n,2.0NRT,294.3,2,N
34.154,-118.19344,312.8,0.56,0.43,2020-06-22,0918,1,VIIRS,n,2.0NRT,288,1.8,N
33.79524,-117.4767,304.8,0.51,0.41,2020-06-22,0918,1,VIIRS,n,2.0NRT,289,1.1,N
33.79461,-117.473,304.8,0.51,0.41,2020-06-22,0918,1,VIIRS,n,2.0NRT,289.1,0.9,N
38.01902,-122.23835,299.8,0.52,0.67,2020-06-22,1054,1,VIIRS,n,2.0NRT,287.6,0.7,N
33.14028,-115.37682,367,0.39,0.37,2020-06-22,2036,1,VIIRS,l,2.0NRT,328.3,25.3,D
36.54802,-119.17238,354.5,0.47,0.4,2020-06-22,2036,1,VIIRS,n,2.0NRT,315,17.7,D
39.67757,-122.1925,344,0.56,0.43,2020-06-22,2036,1,VIIRS,l,2.0NRT,315.7,10.9,D
36.55519,-119.17429,345.5,0.47,0.4,2020-06-22,2036,1,VIIRS,n,2.0NRT,313.2,8.8,D
36.54443,-119.17142,349,0.47,0.4,2020-06-22,2036,1,VIIRS,n,2.0NRT,316.1,17.7,D
36.55259,-119.16814,367,0.47,0.4,2020-06-22,2036,1,VIIRS,h,2.0NRT,315.6,9.1,D
36.56161,-119.16026,343,0.47,0.4,2020-06-22,2036,1,VIIRS,n,2.0NRT,313.7,4.4,D
36.55711,-119.16415,344.1,0.47,0.4,2020-06-22,2036,1,VIIRS,n,2.0NRT,311.9,9.1,D
36.5535,-119.16333,339.3,0.47,0.4,2020-06-22,2036,1,VIIRS,n,2.0NRT,312.4,9.1,D
36.5598,-119.16984,342.2,0.47,0.4,2020-06-22,2036,1,VIIRS,l,2.0NRT,313,12,D
36.5607,-119.16508,352.2,0.47,0.4,2020-06-22,2036,1,VIIRS,n,2.0NRT,315.1,12,D
36.55875,-119.17535,350.1,0.47,0.4,2020-06-22,2036,1,VIIRS,n,2.0NRT,315.5,11.8,D
39.19622,-121.97981,351.1,0.56,0.43,2020-06-22,2036,1,VIIRS,n,2.0NRT,310.9,10.2,D
39.22786,-121.59296,339.7,0.54,0.42,2020-06-22,2036,1,VIIRS,n,2.0NRT,310.1,5.5,D
36.55621,-119.16891,349.9,0.47,0.4,2020-06-22,2036,1,VIIRS,n,2.0NRT,312.4,9.1,D
33.13765,-115.37186,367,0.39,0.37,2020-06-22,2036,1,VIIRS,l,2.0NRT,327.7,18.3,D
39.23032,-121.59225,333.4,0.54,0.42,2020-06-22,2036,1,VIIRS,l,2.0NRT,304.9,5.3,D
36.56429,-119.16597,355.7,0.47,0.4,2020-06-22,2036,1,VIIRS,n,2.0NRT,316.5,12,D
36.56787,-119.16695,342.1,0.47,0.4,2020-06-22,2036,1,VIIRS,l,2.0NRT,314,6.5,D
36.55769,-119.18101,349.9,0.47,0.4,2020-06-22,2036,1,VIIRS,n,2.0NRT,318.4,11.8,D
36.56521,-119.16113,338.9,0.47,0.4,2020-06-22,2036,1,VIIRS,l,2.0NRT,312.5,4.4,D
34.62225,-118.15958,367,0.46,0.39,2020-06-22,2036,1,VIIRS,h,2.0NRT,327.4,44.9,D
33.14096,-115.37262,367,0.39,0.37,2020-06-22,2036,1,VIIRS,l,2.0NRT,326.2,18.3,D
39.20007,-121.98112,340.4,0.56,0.43,2020-06-22,2036,1,VIIRS,n,2.0NRT,311.2,10.2,D
33.13697,-115.37605,367,0.39,0.37,2020-06-22,2036,1,VIIRS,h,2.0NRT,344.6,25.3,D
33.13365,-115.3753,367,0.39,0.37,2020-06-22,2036,1,VIIRS,l,2.0NRT,327,7.5,D
33.13434,-115.3711,367,0.39,0.37,2020-06-22,2036,1,VIIRS,l,2.0NRT,328.6,10.3,D
36.55054,-119.17897,344.3,0.47,0.4,2020-06-22,2036,1,VIIRS,n,2.0NRT,315.8,8.8,D
36.55411,-119.18,342.7,0.47,0.4,2020-06-22,2036,1,VIIRS,n,2.0NRT,315.7,8.8,D
39.63265,-122.01401,333.6,0.55,0.43,2020-06-22,2036,1,VIIRS,l,2.0NRT,308.2,2.6,D
36.55163,-119.17321,356.4,0.47,0.4,2020-06-22,2036,1,VIIRS,n,2.0NRT,316.5,8.8,D
34.33521,-118.51756,334.4,0.48,0.4,2020-06-22,2036,1,VIIRS,l,2.0NRT,307.7,2.3,D
36.54773,-119.17926,304.7,0.41,0.6,2020-06-23,0854,1,VIIRS,n,2.0NRT,293.6,1.6,N
36.55828,-119.1668,305.3,0.41,0.6,2020-06-23,0854,1,VIIRS,n,2.0NRT,294.6,1.3,N
36.55809,-119.16338,306.2,0.41,0.6,2020-06-23,0854,1,VIIRS,n,2.0NRT,294.4,1.3,N
36.98611,-114.98795,302.6,0.48,0.48,2020-06-23,0854,1,VIIRS,n,2.0NRT,291.3,0.2,N
36.97659,-119.33681,319.5,0.42,0.61,2020-06-23,0854,1,VIIRS,n,2.0NRT,292.4,1.6,N
36.35714,-114.91277,317.6,0.47,0.48,2020-06-23,0854,1,VIIRS,n,2.0NRT,297.6,4.2,N
37.59119,-120.79579,300.7,0.51,0.66,2020-06-23,0854,1,VIIRS,n,2.0NRT,290.5,0.7,N
34.15446,-118.19526,306.5,0.34,0.56,2020-06-23,0900,1,VIIRS,n,2.0NRT,288.9,0.5,N
34.2419,-118.38227,299.5,0.35,0.57,2020-06-23,0900,1,VIIRS,n,2.0NRT,288.4,0.4,N
34.33635,-118.52001,319.4,0.36,0.57,2020-06-23,0900,1,VIIRS,n,2.0NRT,289.9,1.3,N
34.61053,-117.33933,305.9,0.62,0.54,2020-06-23,0900,1,VIIRS,n,2.0NRT,292.1,0.9,N
33.85223,-118.33148,304,0.34,0.56,2020-06-23,0900,1,VIIRS,n,2.0NRT,292.8,1.3,N
34.29142,-118.80326,304.6,0.37,0.58,2020-06-23,0900,1,VIIRS,n,2.0NRT,288.8,0.6,N
34.33553,-118.52138,312.9,0.36,0.57,2020-06-23,0900,1,VIIRS,n,2.0NRT,289.6,1,N
34.62143,-117.09882,304.1,0.6,0.53,2020-06-23,0900,1,VIIRS,n,2.0NRT,293.7,0.7,N
34.04162,-117.82156,301.8,0.32,0.55,2020-06-23,0900,1,VIIRS,n,2.0NRT,289.7,0.2,N
39.56556,-119.52036,297.9,0.37,0.58,2020-06-23,1036,1,VIIRS,n,2.0NRT,286.7,0.2,N
36.97381,-119.33776,302,0.44,0.63,2020-06-23,1036,1,VIIRS,n,2.0NRT,291.4,0.7,N
37.88174,-121.18522,303.2,0.33,0.56,2020-06-23,1036,1,VIIRS,n,2.0NRT,290,0.3,N
34.60755,-117.3346,304.6,0.66,0.73,2020-06-23,1036,1,VIIRS,n,2.0NRT,292,2.3,N
33.80283,-115.35867,367,0.39,0.44,2020-06-23,2018,1,VIIRS,l,2.0NRT,327.3,1.8,D
41.3075,-120.76631,332,0.5,0.49,2020-06-23,2018,1,VIIRS,n,2.0NRT,305.8,8.3,D
33.80366,-115.35463,367,0.38,0.44,2020-06-23,2018,1,VIIRS,l,2.0NRT,328.5,1.8,D
39.53975,-122.25457,367,0.33,0.55,2020-06-23,2018,1,VIIRS,h,2.0NRT,310.8,8,D
33.79583,-115.3524,367,0.38,0.44,2020-06-23,2018,1,VIIRS,l,2.0NRT,328.4,0.9,D
33.795,-115.35645,367,0.39,0.44,2020-06-23,2018,1,VIIRS,l,2.0NRT,328.8,0.9,D
39.77649,-121.95525,337.3,0.62,0.54,2020-06-23,2018,1,VIIRS,l,2.0NRT,307.5,7.4,D
33.79416,-115.36049,367,0.39,0.44,2020-06-23,2018,1,VIIRS,l,2.0NRT,326.5,4.9,D
33.79217,-117.38687,336.7,0.49,0.49,2020-06-23,2018,1,VIIRS,l,2.0NRT,309.4,2.1,D
33.79808,-115.36161,367,0.39,0.44,2020-06-23,2018,1,VIIRS,l,2.0NRT,325.9,2.1,D
33.79974,-115.35351,367,0.38,0.44,2020-06-23,2018,1,VIIRS,l,2.0NRT,328.6,1.8,D
33.79891,-115.35755,355.5,0.39,0.44,2020-06-23,2018,1,VIIRS,n,2.0NRT,327,1.8,D
41.30878,-120.76091,340.7,0.5,0.49,2020-06-23,2018,1,VIIRS,n,2.0NRT,306,8.3,D
36.96714,-121.75882,341.2,0.36,0.57,2020-06-23,2018,1,VIIRS,n,2.0NRT,298.9,17.8,D
39.20358,-121.97984,367,0.32,0.55,2020-06-23,2018,1,VIIRS,h,2.0NRT,305.8,11.2,D
38.48526,-121.85085,336.9,0.53,0.67,2020-06-23,2200,1,VIIRS,n,2.0NRT,299.7,6.8,D
37.15913,-120.22436,343.2,0.64,0.72,2020-06-23,2200,1,VIIRS,n,2.0NRT,304.9,3.5,D
37.16309,-120.22325,345.3,0.64,0.72,2020-06-23,2200,1,VIIRS,n,2.0NRT,305.6,6.1,D
36.98678,-114.98943,349.4,0.44,0.63,2020-06-24,0836,1,VIIRS,n,2.0NRT,295.1,6.4,N
36.98701,-114.99429,310.6,0.44,0.63,2020-06-24,0836,1,VIIRS,n,2.0NRT,291.3,4.7,N
36.35914,-114.90952,317.1,0.43,0.62,2020-06-24,0836,1,VIIRS,n,2.0NRT,299.4,3.4,N
38.00497,-121.93118,301.8,0.53,0.42,2020-06-24,1018,1,VIIRS,n,2.0NRT,290.2,0.5,N
38.01418,-122.11273,302.1,0.52,0.41,2020-06-24,1018,1,VIIRS,n,2.0NRT,291.3,1.6,N
37.88183,-121.18439,300,0.57,0.43,2020-06-24,1018,1,VIIRS,n,2.0NRT,289.8,0.7,N
37.88327,-121.18447,301.4,0.57,0.43,2020-06-24,1018,1,VIIRS,n,2.0NRT,289.4,0.9,N
36.35608,-114.91119,316.5,0.44,0.62,2020-06-24,1018,1,VIIRS,n,2.0NRT,297.7,3.3,N
36.35995,-114.91191,311,0.44,0.62,2020-06-24,1018,1,VIIRS,n,2.0NRT,295.6,2.8,N
41.10335,-119.81606,304.3,0.57,0.43,2020-06-24,1018,1,VIIRS,n,2.0NRT,288.6,1.7,N
34.60743,-117.33585,311.6,0.36,0.57,2020-06-24,1018,1,VIIRS,n,2.0NRT,288.7,1.1,N
39.06134,-121.60671,333.7,0.52,0.42,2020-06-24,1018,1,VIIRS,n,2.0NRT,294,5.1,N
41.09168,-119.81988,303.3,0.57,0.43,2020-06-24,1018,1,VIIRS,n,2.0NRT,288.6,7,N
39.06506,-121.60545,321.2,0.52,0.42,2020-06-24,1018,1,VIIRS,n,2.0NRT,293,2.2,N
41.09416,-119.81208,330.9,0.57,0.43,2020-06-24,1018,1,VIIRS,n,2.0NRT,292,10.2,N
41.09557,-119.81858,331.6,0.57,0.43,2020-06-24,1018,1,VIIRS,n,2.0NRT,294.4,7,N
41.09946,-119.8173,316.5,0.57,0.43,2020-06-24,1018,1,VIIRS,n,2.0NRT,290.5,1.7,N
41.09807,-119.81087,331,0.57,0.43,2020-06-24,1018,1,VIIRS,n,2.0NRT,292.9,6.5,N
34.35577,-116.85391,301.4,0.39,0.59,2020-06-24,1018,1,VIIRS,n,2.0NRT,290.8,1.3,N
37.16313,-120.22313,322.7,0.44,0.46,2020-06-24,1018,1,VIIRS,n,2.0NRT,313.5,49.5,N
37.45602,-121.9322,298.5,0.54,0.42,2020-06-24,1018,1,VIIRS,n,2.0NRT,284.2,0.8,N
37.1642,-120.22791,320.4,0.44,0.46,2020-06-24,1018,1,VIIRS,n,2.0NRT,292.1,21.5,N
34.62526,-117.09959,299.6,0.37,0.58,2020-06-24,1018,1,VIIRS,n,2.0NRT,283.2,0.5,N
39.03621,-121.96025,367,0.57,0.69,2020-06-24,2000,1,VIIRS,h,2.0NRT,299.8,16.2,D
40.74835,-119.95215,341.2,0.41,0.6,2020-06-24,2000,1,VIIRS,n,2.0NRT,308.1,26.8,D
38.84109,-121.72607,343.4,0.56,0.69,2020-06-24,2000,1,VIIRS,n,2.0NRT,300.9,3.7,D
39.22989,-121.7164,336.5,0.55,0.68,2020-06-24,2000,1,VIIRS,n,2.0NRT,304.6,6.1,D
40.75225,-119.9594,367,0.41,0.6,2020-06-24,2000,1,VIIRS,h,2.0NRT,310.3,39.2,D
40.7471,-119.95662,347.6,0.41,0.6,2020-06-24,2000,1,VIIRS,n,2.0NRT,320.2,39.2,D
33.62555,-116.19251,367,0.39,0.6,2020-06-24,2000,1,VIIRS,h,2.0NRT,308.8,52,D
33.62218,-116.19753,351,0.39,0.6,2020-06-24,2000,1,VIIRS,n,2.0NRT,302.8,27.5,D
33.62421,-116.18941,335.1,0.39,0.6,2020-06-24,2000,1,VIIRS,n,2.0NRT,303.7,15.9,D
41.09613,-119.81817,347.8,0.39,0.59,2020-06-24,2000,1,VIIRS,n,2.0NRT,315,10.9,D
41.09743,-119.81345,348.8,0.39,0.59,2020-06-24,2000,1,VIIRS,n,2.0NRT,315.8,9.3,D
38.83923,-121.72521,349.8,0.56,0.69,2020-06-24,2000,1,VIIRS,n,2.0NRT,303.1,10.5,D
33.6232,-116.19346,367,0.39,0.6,2020-06-24,2000,1,VIIRS,h,2.0NRT,311.7,27.5,D
33.62603,-116.19122,355.2,0.55,0.68,2020-06-24,2136,1,VIIRS,n,2.0NRT,308.1,15.3,D
33.62231,-116.19363,367,0.55,0.68,2020-06-24,2136,1,VIIRS,h,2.0NRT,314.3,30.2,D
33.61969,-116.19087,344.8,0.55,0.68,2020-06-24,2136,1,VIIRS,n,2.0NRT,306.1,8.2,D
33.61942,-116.19694,340.2,0.55,0.68,2020-06-24,2136,1,VIIRS,n,2.0NRT,306.7,7.2,D
33.62574,-116.19728,348.3,0.55,0.68,2020-06-24,2136,1,VIIRS,n,2.0NRT,307.4,11.2,D
38.87198,-119.55343,367,0.39,0.6,2020-06-24,2142,1,VIIRS,h,2.0NRT,337.2,48.2,D
36.522,-119.68065,346.4,0.37,0.58,2020-06-24,2142,1,VIIRS,n,2.0NRT,300.5,5.9,D
36.52225,-119.67651,346,0.37,0.58,2020-06-24,2142,1,VIIRS,n,2.0NRT,296.1,4.4,D
37.16428,-120.22433,356.1,0.35,0.57,2020-06-24,2142,1,VIIRS,n,2.0NRT,313,12.2,D
37.15906,-120.22387,343.7,0.35,0.57,2020-06-24,2142,1,VIIRS,n,2.0NRT,305.8,1.4,D
41.0934,-119.8119,367,0.4,0.6,2020-06-24,2142,1,VIIRS,h,2.0NRT,308.7,7.6,D
41.09319,-119.81635,343.4,0.4,0.6,2020-06-24,2142,1,VIIRS,n,2.0NRT,312.5,7.6,D
41.0987,-119.81716,367,0.4,0.6,2020-06-24,2142,1,VIIRS,h,2.0NRT,317.1,7.6,D
41.09891,-119.81269,356.1,0.4,0.6,2020-06-24,2142,1,VIIRS,n,2.0NRT,313.9,7.6,D
41.09849,-119.81679,367,0.4,0.6,2020-06-24,2142,1,VIIRS,h,2.0NRT,318.1,11.9,D
41.09867,-119.81234,354.7,0.4,0.6,2020-06-24,2142,1,VIIRS,n,2.0NRT,313.5,11.9,D
38.86705,-119.54181,347.1,0.39,0.6,2020-06-24,2142,1,VIIRS,n,2.0NRT,319.7,127.4,D
38.86685,-119.54577,367,0.39,0.6,2020-06-24,2142,1,VIIRS,l,2.0NRT,328.2,114.8,D
38.86665,-119.54971,367,0.39,0.6,2020-06-24,2142,1,VIIRS,l,2.0NRT,326.5,114.8,D
38.87259,-119.54137,367,0.39,0.6,2020-06-24,2142,1,VIIRS,h,2.0NRT,307.3,127.4,D
38.87219,-119.54935,367,0.39,0.6,2020-06-24,2142,1,VIIRS,h,2.0NRT,354.3,114.8,D
38.87177,-119.55766,367,0.39,0.6,2020-06-24,2142,1,VIIRS,h,2.0NRT,318,48.2,D
38.87239,-119.54533,367,0.39,0.6,2020-06-24,2142,1,VIIRS,l,2.0NRT,332.2,114.8,D
38.87773,-119.54907,367,0.39,0.6,2020-06-24,2142,1,VIIRS,h,2.0NRT,310.2,26.7,D
38.87731,-119.55735,367,0.39,0.6,2020-06-24,2142,1,VIIRS,h,2.0NRT,316.3,23.3,D
38.87752,-119.55317,353.8,0.39,0.6,2020-06-24,2142,1,VIIRS,n,2.0NRT,316.9,23.3,D
38.87709,-119.5616,355.8,0.39,0.6,2020-06-24,2142,1,VIIRS,n,2.0NRT,318.1,20.1,D
38.8617,-119.53816,351.2,0.39,0.6,2020-06-24,2142,1,VIIRS,n,2.0NRT,302.9,10.3,D
38.86645,-119.55373,367,0.39,0.6,2020-06-24,2142,1,VIIRS,h,2.0NRT,313.9,48.2,D
38.86761,-119.53054,349.8,0.39,0.6,2020-06-24,2142,1,VIIRS,n,2.0NRT,302.5,142.8,D
38.8619,-119.53426,367,0.39,0.6,2020-06-24,2142,1,VIIRS,h,2.0NRT,301.5,7.7,D
39.53744,-122.2533,342.1,0.57,0.52,2020-06-24,2142,1,VIIRS,n,2.0NRT,306.3,7.3,D
39.53697,-122.25998,344,0.57,0.52,2020-06-24,2142,1,VIIRS,n,2.0NRT,310.1,11.1,D
32.71832,-114.76375,306.3,0.75,0.77,2020-06-25,0818,1,VIIRS,n,2.0NRT,294.5,2.1,N
38.23257,-121.17656,307.6,0.39,0.36,2020-06-25,1000,1,VIIRS,n,2.0NRT,292,0.7,N
38.23586,-121.17567,320.8,0.39,0.36,2020-06-25,1000,1,VIIRS,n,2.0NRT,292.8,1.5,N
38.81428,-114.97594,352.1,0.43,0.46,2020-06-25,1000,1,VIIRS,n,2.0NRT,292.5,9.9,N
38.8021,-114.98043,308.2,0.43,0.46,2020-06-25,1000,1,VIIRS,n,2.0NRT,289.2,1.7,N
38.79806,-114.98199,307.4,0.43,0.46,2020-06-25,1000,1,VIIRS,n,2.0NRT,289.6,1.3,N
38.79399,-114.98344,309.4,0.43,0.46,2020-06-25,1000,1,VIIRS,n,2.0NRT,289.1,1.3,N
38.80027,-114.97912,309.4,0.43,0.46,2020-06-25,1000,1,VIIRS,n,2.0NRT,289.9,1.8,N
38.79215,-114.98211,309.4,0.43,0.46,2020-06-25,1000,1,VIIRS,n,2.0NRT,289.6,1.2,N
38.51579,-121.19334,307.7,0.39,0.36,2020-06-25,1000,1,VIIRS,n,2.0NRT,293.4,0.8,N
38.30143,-122.74637,297.3,0.38,0.36,2020-06-25,1000,1,VIIRS,n,2.0NRT,286.5,0.7,N
38.00539,-121.93378,311.3,0.39,0.36,2020-06-25,1000,1,VIIRS,n,2.0NRT,291.4,0.7,N
38.03201,-122.09853,305.6,0.39,0.36,2020-06-25,1000,1,VIIRS,n,2.0NRT,289.8,0.4,N
38.78806,-114.98349,312.1,0.43,0.46,2020-06-25,1000,1,VIIRS,n,2.0NRT,289.7,1.2,N
38.7872,-114.97958,304.2,0.43,0.46,2020-06-25,1000,1,VIIRS,n,2.0NRT,289.5,1.2,N
38.78396,-114.98482,302.1,0.43,0.46,2020-06-25,1000,1,VIIRS,n,2.0NRT,289.2,1.4,N
37.45481,-121.93135,310.3,0.39,0.36,2020-06-25,1000,1,VIIRS,n,2.0NRT,288.7,0.8,N
38.87909,-119.52196,301.9,0.42,0.38,2020-06-25,1000,1,VIIRS,n,2.0NRT,284,0.9,N
38.87655,-119.52754,299.7,0.42,0.38,2020-06-25,1000,1,VIIRS,n,2.0NRT,284,1,N
34.6238,-117.0983,311.8,0.41,0.45,2020-06-25,1000,1,VIIRS,n,2.0NRT,293.5,1.4,N
38.85292,-119.53478,313.8,0.42,0.38,2020-06-25,1000,1,VIIRS,n,2.0NRT,284.6,3,N
34.14123,-117.42882,299.4,0.4,0.44,2020-06-25,1000,1,VIIRS,n,2.0NRT,287.9,0.2,N
34.60999,-117.33504,315.4,0.4,0.44,2020-06-25,1000,1,VIIRS,n,2.0NRT,293.7,1.7,N
37.88485,-121.18517,310.8,0.39,0.36,2020-06-25,1000,1,VIIRS,n,2.0NRT,293.7,1,N
38.85879,-119.54746,327.9,0.42,0.38,2020-06-25,1000,1,VIIRS,n,2.0NRT,287.7,3.2,N
38.01703,-122.11139,303.6,0.39,0.36,2020-06-25,1000,1,VIIRS,n,2.0NRT,293,1.6,N
38.85796,-119.54287,313.5,0.42,0.38,2020-06-25,1000,1,VIIRS,n,2.0NRT,287.1,3.2,N
37.46949,-121.23795,305.9,0.4,0.37,2020-06-25,1000,1,VIIRS,n,2.0NRT,293.8,1.6,N
37.46875,-121.23357,336.3,0.4,0.37,2020-06-25,1000,1,VIIRS,n,2.0NRT,297.9,3.9,N
37.47204,-121.23259,323.4,0.4,0.37,2020-06-25,1000,1,VIIRS,n,2.0NRT,296.3,1.9,N
37.39167,-120.49812,302.5,0.41,0.37,2020-06-25,1000,1,VIIRS,n,2.0NRT,292,0.2,N
36.58388,-119.42676,326.2,0.45,0.39,2020-06-25,1000,1,VIIRS,n,2.0NRT,310.4,43.2,N
36.58038,-119.42776,307.7,0.45,0.39,2020-06-25,1000,1,VIIRS,n,2.0NRT,294.7,43.2,N
40.738,-122.32216,307.1,0.39,0.36,2020-06-25,1000,1,VIIRS,n,2.0NRT,295.8,1.2,N
38.85458,-119.54388,338,0.42,0.38,2020-06-25,1000,1,VIIRS,n,2.0NRT,286.9,3.2,N
37.47279,-121.23702,329.1,0.4,0.37,2020-06-25,1000,1,VIIRS,n,2.0NRT,295.6,3.3,N
34.33592,-118.52214,298.7,0.53,0.42,2020-06-25,1000,1,VIIRS,n,2.0NRT,287.3,1,N
37.75647,-121.728,295.5,0.39,0.36,2020-06-25,1000,1,VIIRS,n,2.0NRT,282.1,0.7,N
37.75557,-121.66022,300.6,0.39,0.36,2020-06-25,1000,1,VIIRS,n,2.0NRT,289.1,0.5,N
37.47534,-121.23165,311.3,0.4,0.37,2020-06-25,1000,1,VIIRS,n,2.0NRT,294.3,1.9,N
34.33601,-118.51617,313.6,0.53,0.42,2020-06-25,1000,1,VIIRS,n,2.0NRT,287.7,1.8,N
36.3604,-114.91238,311,0.49,0.49,2020-06-25,1000,1,VIIRS,n,2.0NRT,293.1,3,N
38.8563,-119.53379,342.3,0.42,0.38,2020-06-25,1000,1,VIIRS,n,2.0NRT,288,3,N
34.33471,-118.5162,305.3,0.53,0.42,2020-06-25,1000,1,VIIRS,n,2.0NRT,287.1,0.8,N
